id,path,img_path,label,mask,gender,age
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/mask5.jpg,3,0,1,0
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/mask1.jpg,3,0,1,0
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/mask4.jpg,3,0,1,0
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/mask2.jpg,3,0,1,0
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/normal.jpg,15,2,1,0
003157,003157_female_Asian_20,/opt/ml/input/data/train/images/003157_female_Asian_20/mask3.jpg,3,0,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/mask5.jpg,3,0,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/mask1.jpg,3,0,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/mask4.jpg,3,0,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/mask2.jpg,3,0,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/normal.jpg,15,2,1,0
003158,003158_female_Asian_20,/opt/ml/input/data/train/images/003158_female_Asian_20/mask3.jpg,3,0,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/mask5.jpg,3,0,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/mask1.jpg,3,0,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/mask4.jpg,3,0,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/mask2.jpg,3,0,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/normal.jpg,15,2,1,0
003160,003160_female_Asian_19,/opt/ml/input/data/train/images/003160_female_Asian_19/mask3.jpg,3,0,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/mask5.jpg,3,0,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/mask1.jpg,3,0,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/mask4.jpg,3,0,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/mask2.jpg,3,0,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/normal.jpg,15,2,1,0
003161,003161_female_Asian_20,/opt/ml/input/data/train/images/003161_female_Asian_20/mask3.jpg,3,0,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/mask5.jpg,3,0,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/mask1.jpg,3,0,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/mask4.jpg,3,0,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/mask2.jpg,3,0,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/normal.jpg,15,2,1,0
003162,003162_female_Asian_19,/opt/ml/input/data/train/images/003162_female_Asian_19/mask3.jpg,3,0,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/mask5.jpg,3,0,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/mask1.jpg,3,0,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/mask4.jpg,3,0,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/mask2.jpg,3,0,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/normal.jpg,15,2,1,0
003164,003164_female_Asian_19,/opt/ml/input/data/train/images/003164_female_Asian_19/mask3.jpg,3,0,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/mask5.jpg,3,0,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/mask1.jpg,3,0,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/mask4.jpg,3,0,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/mask2.jpg,3,0,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/normal.jpg,15,2,1,0
003165,003165_female_Asian_20,/opt/ml/input/data/train/images/003165_female_Asian_20/mask3.jpg,3,0,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/mask5.jpg,3,0,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/mask1.jpg,3,0,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/mask4.jpg,3,0,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/mask2.jpg,3,0,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/normal.jpg,15,2,1,0
003166,003166_female_Asian_20,/opt/ml/input/data/train/images/003166_female_Asian_20/mask3.jpg,3,0,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/mask5.jpg,3,0,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/mask1.jpg,3,0,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/mask4.jpg,3,0,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/mask2.jpg,3,0,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/normal.jpg,15,2,1,0
003167,003167_female_Asian_19,/opt/ml/input/data/train/images/003167_female_Asian_19/mask3.jpg,3,0,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/mask5.jpg,3,0,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/mask1.jpg,3,0,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/mask4.jpg,3,0,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/mask2.jpg,3,0,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/normal.jpg,15,2,1,0
003168,003168_female_Asian_20,/opt/ml/input/data/train/images/003168_female_Asian_20/mask3.jpg,3,0,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/mask5.jpg,3,0,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/mask1.jpg,3,0,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/mask4.jpg,3,0,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/mask2.jpg,3,0,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/normal.jpg,15,2,1,0
003169,003169_female_Asian_20,/opt/ml/input/data/train/images/003169_female_Asian_20/mask3.jpg,3,0,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/mask5.jpg,3,0,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/mask1.jpg,3,0,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/mask4.jpg,3,0,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/mask2.jpg,3,0,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/normal.jpg,15,2,1,0
003170,003170_female_Asian_20,/opt/ml/input/data/train/images/003170_female_Asian_20/mask3.jpg,3,0,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/mask5.jpg,3,0,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/mask1.jpg,3,0,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/mask4.jpg,3,0,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/mask2.jpg,3,0,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/normal.jpg,15,2,1,0
003171,003171_female_Asian_19,/opt/ml/input/data/train/images/003171_female_Asian_19/mask3.jpg,3,0,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/mask5.jpg,3,0,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/mask1.jpg,3,0,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/mask4.jpg,3,0,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/mask2.jpg,3,0,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/normal.jpg,15,2,1,0
003172,003172_female_Asian_19,/opt/ml/input/data/train/images/003172_female_Asian_19/mask3.jpg,3,0,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/mask5.jpg,3,0,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/mask1.jpg,3,0,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/mask4.jpg,3,0,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/mask2.jpg,3,0,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/normal.jpg,15,2,1,0
003173,003173_female_Asian_20,/opt/ml/input/data/train/images/003173_female_Asian_20/mask3.jpg,3,0,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/mask5.jpg,3,0,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/mask1.jpg,3,0,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/mask4.jpg,3,0,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/mask2.jpg,3,0,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/normal.jpg,15,2,1,0
003175,003175_female_Asian_20,/opt/ml/input/data/train/images/003175_female_Asian_20/mask3.jpg,3,0,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/mask5.jpg,3,0,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/mask1.jpg,3,0,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/mask4.jpg,3,0,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/mask2.jpg,3,0,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/normal.jpg,15,2,1,0
003176,003176_female_Asian_19,/opt/ml/input/data/train/images/003176_female_Asian_19/mask3.jpg,3,0,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/incorrect_mask.jpg,9,1,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/mask5.jpg,3,0,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/mask1.jpg,3,0,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/mask4.jpg,3,0,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/mask2.jpg,3,0,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/normal.jpg,15,2,1,0
003177,003177_female_Asian_18,/opt/ml/input/data/train/images/003177_female_Asian_18/mask3.jpg,3,0,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/mask5.jpg,3,0,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/mask1.jpg,3,0,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/mask4.jpg,3,0,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/mask2.jpg,3,0,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/normal.jpg,15,2,1,0
003178,003178_female_Asian_20,/opt/ml/input/data/train/images/003178_female_Asian_20/mask3.jpg,3,0,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/mask5.jpg,3,0,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/mask1.jpg,3,0,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/mask4.jpg,3,0,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/mask2.jpg,3,0,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/normal.jpg,15,2,1,0
003179,003179_female_Asian_19,/opt/ml/input/data/train/images/003179_female_Asian_19/mask3.jpg,3,0,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/mask5.jpg,3,0,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/mask1.jpg,3,0,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/mask4.jpg,3,0,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/mask2.jpg,3,0,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/normal.jpg,15,2,1,0
003180,003180_female_Asian_19,/opt/ml/input/data/train/images/003180_female_Asian_19/mask3.jpg,3,0,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/mask5.jpg,3,0,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/mask1.jpg,3,0,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/mask4.jpg,3,0,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/mask2.jpg,3,0,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/normal.jpg,15,2,1,0
003181,003181_female_Asian_19,/opt/ml/input/data/train/images/003181_female_Asian_19/mask3.jpg,3,0,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/mask5.jpg,3,0,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/mask1.jpg,3,0,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/mask4.jpg,3,0,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/mask2.jpg,3,0,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/normal.jpg,15,2,1,0
003182,003182_female_Asian_20,/opt/ml/input/data/train/images/003182_female_Asian_20/mask3.jpg,3,0,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/mask5.jpg,3,0,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/mask1.jpg,3,0,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/mask4.jpg,3,0,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/mask2.jpg,3,0,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/normal.jpg,15,2,1,0
003183,003183_female_Asian_19,/opt/ml/input/data/train/images/003183_female_Asian_19/mask3.jpg,3,0,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/mask5.jpg,3,0,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/mask1.jpg,3,0,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/mask4.jpg,3,0,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/mask2.jpg,3,0,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/normal.jpg,15,2,1,0
003184,003184_female_Asian_20,/opt/ml/input/data/train/images/003184_female_Asian_20/mask3.jpg,3,0,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/mask5.jpg,3,0,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/mask1.jpg,3,0,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/mask4.jpg,3,0,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/mask2.jpg,3,0,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/normal.jpg,15,2,1,0
003185,003185_female_Asian_19,/opt/ml/input/data/train/images/003185_female_Asian_19/mask3.jpg,3,0,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/mask5.jpg,3,0,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/mask1.jpg,3,0,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/mask4.jpg,3,0,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/mask2.jpg,3,0,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/normal.jpg,15,2,1,0
003187,003187_female_Asian_20,/opt/ml/input/data/train/images/003187_female_Asian_20/mask3.jpg,3,0,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/mask5.jpg,3,0,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/mask1.jpg,3,0,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/mask4.jpg,3,0,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/mask2.jpg,3,0,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/normal.jpg,15,2,1,0
003188,003188_female_Asian_19,/opt/ml/input/data/train/images/003188_female_Asian_19/mask3.jpg,3,0,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/mask5.jpg,3,0,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/mask1.jpg,3,0,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/mask4.jpg,3,0,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/mask2.jpg,3,0,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/normal.jpg,15,2,1,0
003190,003190_female_Asian_19,/opt/ml/input/data/train/images/003190_female_Asian_19/mask3.jpg,3,0,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/incorrect_mask.jpg,9,1,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/mask5.jpg,3,0,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/mask1.jpg,3,0,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/mask4.jpg,3,0,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/mask2.jpg,3,0,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/normal.jpg,15,2,1,0
003191,003191_female_Asian_18,/opt/ml/input/data/train/images/003191_female_Asian_18/mask3.jpg,3,0,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/mask5.jpg,3,0,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/mask1.jpg,3,0,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/mask4.jpg,3,0,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/mask2.jpg,3,0,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/normal.jpg,15,2,1,0
003192,003192_female_Asian_19,/opt/ml/input/data/train/images/003192_female_Asian_19/mask3.jpg,3,0,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/mask5.jpg,3,0,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/mask1.jpg,3,0,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/mask4.jpg,3,0,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/mask2.jpg,3,0,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/normal.jpg,15,2,1,0
003193,003193_female_Asian_19,/opt/ml/input/data/train/images/003193_female_Asian_19/mask3.jpg,3,0,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/mask5.jpg,3,0,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/mask1.jpg,3,0,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/mask4.jpg,3,0,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/mask2.jpg,3,0,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/normal.jpg,15,2,1,0
003194,003194_female_Asian_20,/opt/ml/input/data/train/images/003194_female_Asian_20/mask3.jpg,3,0,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/mask5.jpg,3,0,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/mask1.jpg,3,0,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/mask4.jpg,3,0,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/mask2.jpg,3,0,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/normal.jpg,15,2,1,0
003195,003195_female_Asian_19,/opt/ml/input/data/train/images/003195_female_Asian_19/mask3.jpg,3,0,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/incorrect_mask.jpg,9,1,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/mask5.jpg,3,0,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/mask1.jpg,3,0,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/mask4.jpg,3,0,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/mask2.jpg,3,0,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/normal.jpg,15,2,1,0
003196,003196_female_Asian_20,/opt/ml/input/data/train/images/003196_female_Asian_20/mask3.jpg,3,0,1,0
003197,003197_female_Asian_19,/opt/ml/input/data/train/images/003197_female_Asian_19/incorrect_mask.jpg,9,1,1,0
003197,003197_female_Asian_19,/opt/ml/input/data/train/images/003197_female_Asian_19/mask5.jpg,3,0,1,0
003197,003197_female_Asian_19,/opt/ml/input/data/train/images/003197_female_Asian_19/mask1.jpg,3,0,1,0
